FECHA_CORTE,RUC,RAZON_SOCIAL,NOMBRE_COMERCIAL,VIA,DES_VIA,NUMERO,INTERIOR,OBS_DOMICILIO,ZONA,DES_ZONA,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,,TELEF1,TELEF2,TELEF3,TELEF4,,,E_MAIL,PAGINA_WEB,CLASE,TIPO_AGENCIA,DES_SERVICIO,MODALIDAD_AUTORIZADA,REP_LEGAL,NRO_CERTIFICADO,FECHA_EXPEDICION
20260515,10407298425,"GUTIERREZ ESPIRITU, LABAN ELIAS",GUTIERREZ TOURS,VIA,"URB. LA ALAMEDA MZ. E, LT. 10",,,,,,150118,LIMA,LIMA,LURIGANCHO,,940571108,,,,,,,,Minorista,Digital,,,Laban Elias Gutierrez Espiritu,666 - DIGITAL,10-dic-2021 5:00:00
20260515,20557240323,PILPINTU TRAVEL S.A.C.,,Calle,"LAS MALAGUAS MZ. B, LT. 5, BALNEARIO JAHUAY",,,,,,150119,LIMA,LIMA,LURIN,,12307571,,,,,,pilpintutravel@live.com,,"Minorista, Operador de Turismo",Presencial,,,Rebeca Natali Olaya Salazar,432 - DGPDT,17-ene-2018 5:00:00
20260515,20514263630,TRAVEL MUNDO COM SAC,TRAVEL MUNDO,AV.,JOSE PARDO,434,505,,,,150122,LIMA,LIMA,MIRAFLORES,,,,,,,,agustinchang1818@gmail.com,,Operador de Turismo,Presencial,,,Huei Yu Lee,499 - DGPDT,11-may-2018 5:00:00
20260515,20529842113,ECO-RUTAS TOURS E.I.R.L,ECO RUTAS TOURS,Calle,PIEROLA,563-1,,,,,200601,PIURA,SULLANA,SULLANA,,969296171,,,,,,carlos.ecorutas@gmail.com,,Operador de Turismo,Digital,,,Carlos Enrique Zavala Dioses,015-2024,30-dic-2024 5:00:00
20260515,20602006663,PERU SPECIALIST DMC E.I.R.L.,PERU SPECIALIST DMC E.I.R.L.,AV.,LA MARINA,1602,213,,,,150121,LIMA,LIMA,PUEBLO LIBRE,,17794565,,,,,,info@peruespecialist.travel,www.peruspecialist.travel,Operador de Turismo,Presencial,,,Jayki Camargo Cantoral,705 - DGPDT,08-feb-2019 5:00:00
20260515,20452553288,BALLESTAS PARADISE AGENCIA DE VIAJES Y TURISMOS S.A.C.,BALLESTAS PARADISE,AV.,AA.UU. DE OFICIO GRAL. DON JOSE DE SAN MARTIN MZ. C LT.8,,,,,,110505,ICA,PISCO,PARACAS,,941688754,,,,,,reservas@ballestasparadise.com,www.ballestasparadise.com,Operador de Turismo,"Digital, Presencial",,,Maria Antonieta Pacheco Almeyda,407-2024/DIRCETUR-SDT,19-dic-2024 5:00:00
20260515,20603785771,CORPORACION MODO VIAJERO S.A.C,MODO VIAJERO,JR.,JIRON 10 N° 314 DPTO 201,,,,CI.,,150130,LIMA,LIMA,SAN BORJA,,999270977,,,,,,sandra@modoviajero.pe,www.modoviajero.pe,Minorista,Digital,,,Sandra Quiroz Bazan,CONSTANCIA N° D000076-2025-MML-GDE-ST,13-feb-2025 5:00:00
20260515,20108770750,FIESTA TOURS INTERNATIONAL S.A.,LATIN AMERICAN JOURNEYS,AV.,SAN LUIS,2642,,2DO PISO,,,150130,LIMA,LIMA,SAN BORJA,,982936947,997563268,,,,,sales@fiestatoursperu.com,www.FiestaToursPeru.com,Operador de Turismo,"Digital, Presencial",,,Cesar Alberto Vitor Soares,CONSTANCIA-000163-2025-GDE-ST,31-mar-2025 5:00:00
20260515,20563520311,VILLAMAR TRAVEL SAC,VILLAMAR TRAVEL,AV.,AVIACION,2695,202,,,,150130,LIMA,LIMA,SAN BORJA,,991012068,,,,,,maryreservas@villamartravel.com,,Minorista,Presencial,,,Maria Yisela Villafani Vivas,723 - DGPDT,22-mar-2019 5:00:00
20260515,20469543430,OPEN TOURS SAC,OPEN TOURS,AV.,CAMINO REAL,390,B-33,,,,150131,LIMA,LIMA,SAN ISIDRO,,12210110,,,,,,properulima@hotmail.com,,Minorista,Presencial,,,Danny Edwin Honores Torres,393-DGPDT,26-nov-2018 5:00:00
20260515,20521890470,H&R TOP TRADING S.A.C.,H&R TRAVEL,VIA,URB. VIRGEN DE COCHARCAS MZ C LT 35,,,,,,150103,LIMA,LIMA,ATE,,941435278,914438438,,,,,hyrtravelytours@gmail.com,,Operador de Turismo,Digital,,,Dick Alin Herrera Rosas,D000257-2025-MML-GDE-ST,22-may-2025 5:00:00
20260515,20553677018,Amazonas Travel And Dreams S.A.C.,AMAZONAS TRAVEL,AV.,"TOMAS VALLE CUADRA 2 MZ. E, LT. 18",,,,,AA.HH LUIS ALBERTO SANCHEZ,150135,LIMA,LIMA,SAN MARTÍN DE PORRES,,15347039,,,,,,hrubio@amazontravelantours.com.pe,www.amazonastraveldreams.com,Minorista,Presencial,,,Harold Lenar Rubio Arevalo,339-DGPDT,10-ago-2017 5:00:00
20260515,10028017168,"Alcantara Masias, Juan Enrique",BOOKINGS & TAMBOS PERU TRAVEL,AV.,JOSE OLAYA,132,,,,,150108,LIMA,LIMA,CHORRILLOS,,2607651,2514785,,,,,reservas@tambosperu.net,www.tambosperu.com,Minorista,Digital,,,Juan Enrique Alcantara Masias,158,05-oct-2020 5:00:00
20260515,20611988096,CORPORACION TURISTICA Y EVENTOS E.I.R.L.,AGENCIA DE VIAJES Y TOUR OPERADORA TURISMO VIVE,JR.,LA UNION,116,,,AS.,ASOCIACION DE VIVIENDA 02 DE FEBRERO,220909,SAN MARTÍN,SAN MARTÍN,LA BANDA DE SHILCAYO,,949451385,969661210,,,,,paquetestarapoto@gmail.com,,Operador de Turismo,Presencial,,,Joel Huasanga Pinchi,CONSTANCIA N°015-2025-GRSM-DIRCETUR-SM,22-abr-2025 5:00:00
20260515,20556558559,INVERSIONES TURISTICAS Y VARIOS PERUSTEP1 S.A.C.,PERUSTEP1 S.A.C.,Calle,2,MZ E LT 5,,,URB.,EL PINAR,150110,LIMA,LIMA,COMAS,,987494265,3229084,,,,,contact@perustep1.com,www.perustep1.com,"Minorista, Operador de Turismo",Digital,,,Ines Carolina Acosta Lezama,397,15-abr-2021 5:00:00
20260515,10078681239,"ECKMANN ELMORE, MARIA LILIAN",INKATRIPS,Calle,FRANCISCO DE CUELLAR,500,510,,,,150140,LIMA,LIMA,SANTIAGO DE SURCO,,945141122,,,,,,info@inkatrips.com,www.inkatrips.com,Minorista,Digital,,,Maria Lilian Eckmann Elmore,D000259-2024-MML-GDE-ST,01-dic-2023 5:00:00
20260515,20524469961,ROBYTOURS & TRAVEL S.A.C.,ROBYTOURS & TRAVEL SAC,AV.,BENAVIDES,2050,302B,,,,150122,LIMA,LIMA,MIRAFLORES,,,,,,,,administracion@robytours.com,www.robytours.com,Minorista,"Digital, Presencial",,,Jesus Gloria Yabar De Robinson,036 - MINCETUR,13-jul-2020 5:00:00
20260515,20109796841,DESTINOS MUNDIALES S.A.C.,AGIL,AV.,JOSE PARDO,801,,,,,150122,LIMA,LIMA,MIRAFLORES,,6109000,,,,,,servicios@agilperu.com,www.agilperu.com/home,Mayorista,Digital,,,Boris Alfredo Saldaña Solari,D000503-2024-MML-GDE-ST,27-dic-2024 5:00:00
20260515,20600635094,FREEPACKERS PERU S.A.C.,FREEPACKERS PERÚ,Calle,CORONEL INCLAN,131,8,,,,150122,LIMA,LIMA,MIRAFLORES,,13997650,,,,,,info@freepackersperu.com,www.facebook.com/freepackersperu,Minorista,Presencial,,,Fernando Arevalo Salcedo,313 - DGPDT,21-jul-2017 5:00:00
20260515,20604875171,RM VIAJES Y TURISMO S.A.C.,RM VIAJES Y TURISMO,Calle,LOS VARAYOC,452,,,,,150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,,921132267,13599348,,,,,e.rmviajes@gmail.com,www.rmviajes.com /,Minorista,Digital,,,Evelyn Briset Ruiz Paniagua,497-DGPDT-DS. N° 005-2020-MINCETUR,16-jul-2021 5:00:00
20260515,20613561651,QUILLE'S TOURS AND TRAVEL E.I.R.L.,PERU TRAVELS TOUR,VIA,AA.HH. INTEGRACIÓN MZ. J3 LT. 12,,,,,,150108,LIMA,LIMA,CHORRILLOS,,990271606,,,,,,perutravelstour@gmail.com,www.perutravelstour.com,Operador de Turismo,Digital,,,Miriam Juana Quille Ruiz,D000012-2025-MML-GDE-ST,10-ene-2025 5:00:00
20260515,20608211862,T CUSCO PERU E.I.R.L,T CUSCO PERU,AV.,PRIMAVERA NRO 440,,,,,,80108,CUSCO,CUSCO,WANCHAQ,,974888999,912777701,,,,,RESERVASCUSCOPERU@GMAIL.COM,,Operador de Turismo,Presencial,,,Norma Caceres Ccoa,003-2025,10-ene-2025 6:00:00
20260515,20107758764,REYES ZAMORA S.A.C.,REYES TRAVEL,AV.,AGUSTIN LA ROSA TORO,992,,,,,150134,LIMA,LIMA,SAN LUIS,,13461834,981520775,994104775,,,,yanina@reyestravel.com,,Minorista,Presencial,,,Maria Luisa Reyes Zamora,513-DGPDT- DS N° 005-2020-MINCETUR,30-jul-2021 5:00:00
20260515,20601860989,ASESORIA EN VIAJES PASEO PERU EIRL,PASEO PERÚ,AV.,LA MARINA,1602,125,,,,150121,LIMA,LIMA,PUEBLO LIBRE,,16771211,,,,,,paseo@paseoperu.com,www.paseoperu.com,Minorista,Presencial,,,Marcelino Figueroa Sotelo,463 - DGPDT,14-mar-2018 5:00:00
20260515,20503893593,VH TOURS E.I.R.L.,VH TOURS PERÚ,Calle,LOS TULIPANES,188,105B,,,,150140,LIMA,LIMA,SANTIAGO DE SURCO,,17195930,17195931,,,,,veronicadavila@vhtoursperuturismo.com,www.vhtoursperu.com,Minorista,Presencial,,,Veronica Davila Lizarraga,975 - DGPDT,12-jun-2020 4:00:00
20260515,10708235836,"BUSTAMANTE MERA, BIDALITA",BALU VIAJEROS TRAVELS,JR.,MOYOBAMBA,191,,,BA.,BARRIO CERCADO,220901,SAN MARTÍN,SAN MARTÍN,TARAPOTO,,944863595,950514265,,,,,baluviajerostravels@gmail.com,,Operador de Turismo,Presencial,,,Bidalita Bustamante Mera,CONSTANCIA Nº 002-2025-GRSM/DIRCETUR-SM,03-feb-2025 5:00:00
20260515,20612432393,AMBROSIA VIAJES CLUB S.A.C.,AMBROSIA VIAJES CLUB S.A.C.,JR.,CORBETA UNION,150,,CONDOMINIOS LAS PRADERAS DE SURCO,,,150140,LIMA,LIMA,SANTIAGO DE SURCO,,982244274,,,,,,ambrosiaviajes.info@gmail.com,www.ambrosiaviajesclub.com,Minorista,Digital,,,Maria Salome Mayorga Cutipa,CONSTANCIA N° 000206-2025-MML-GDE-ST,16-abr-2025 5:00:00
20260515,10729463979,"GUEVARA SALAZAR, SUSAN LIZETH",NUWAS TRAVEL,JR.,HUALLAGA.,310,,,,,220804,SAN MARTÍN,RIOJA,NUEVA CAJAMARCA,,953907998,,,,,,nuwas.travel.agencia@gmail.com,,"Minorista, Operador de Turismo","Digital, Presencial",,,Susan Lizeth Guevara Salazar,031-2021,25-oct-2021 5:00:00
20260515,20602106331,OCEANICA EXPEDITIONS PERU S.A.C.,OCEANICA EXPEDITIONS PERU SAC,MLC.,LOS PROCERES,178,,,,,200705,PIURA,TALARA,LOS ORGANOS,,73257089,,,,,,reservas@oceanica.pe,www.oceanica.pe,Operador de Turismo,Presencial,,,Gonzalo Gomez Sanchez Piqueras,006-2018,14-jun-2018 5:00:00
20260515,20612126535,BLUEJESTIC TRAVEL & TOURS S.A.C.,BLUEJESTIC TRAVEL,AV.,YAHUAR HUACA MZ. B LT. 13C,,,,ZN.,B,150109,LIMA,LIMA,CIENEGUILLA,,946472569,,,,,,admin@bluejestictravel.com,www.bluejestictravel.com,"Mayorista, Minorista",Digital,,,Andrés Emiliano  Alejo De La Cruz,D000473-2024-MML-GDE-ST,29-nov-2024 5:00:00
20260515,10257930501,"ORTEGA LAGO, MARIA ALICIA",LA RUTA DEL DUENDE,AV.,LEOPOLDO KRAUSE,125,,,,,190307,PASCO,OXAPAMPA,VILLA RICA,,914631855,996908496,,,,,m.aliciaortega@hotmail.com,www.larutadelduende.com,Operador de Turismo,Digital,,,Maria Alicia Ortega Lago,002-2025,27-ene-2025 5:00:00
20260515,10452245961,"BARRETO DELGADO, VALERIA",AQUI Y AHORA TRAVELEROS,JR.,PUQUINA,115,1201,,,,150136,LIMA,LIMA,SAN MIGUEL,,992155073,987011815,,,,,aquiyahoratraveleros@gmail.com,Whatsapp Business / Instagram,Minorista,Digital,,,Valeria Barreto Delgado,829 - D.S.N° 005-2020-MINCETUR,23-jun-2022 5:00:00
20260515,20611469811,GRUPO JEMA EXPERIENCE CORP S.A.C.,JEMA EXPERIENCE,Calle,ALMAGRO 169,,,,,,80101,CUSCO,CUSCO,CUSCO,,906669599,,,,,,TAKORMADE@JEMAEXPERIENCES.COM,WWW.JEMAEXPERIENCES.COM,Operador de Turismo,Digital,,,Jesus Galimberti Valencia,123-2025,27-mar-2025 5:00:00
20260515,20600473604,INVERSIONES JUMBO CORP EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - JUMBO CORP E.I.R.L.,JUMBO TRAVEL,JR.,INDEPENDENCIA,441,,A MEDIA CUADRA DEL ARCO DEUSTUA,URB.,INDEPENDENCIA,210101,PUNO,PUNO,PUNO,,,,,,,,reservasjumbotravel@gmail.com,www.jumbotravel.pe,Operador de Turismo,Presencial,,,Carlos Roberto Catacora Mendoza,013-2025,29-abr-2025 5:00:00
20260515,20263110391,ALFA TRAVEL TOURS S.A.C.,-,Calle,ENRIQUE SALAZAR BARRETO,208,,,,,150140,LIMA,LIMA,SANTIAGO DE SURCO,,12715226,,,,,,alfatravel.pe@gmail.com,,Operador de Turismo,Presencial,,,Jose Santos Collado Manchego,384-DGPDT,21-dic-2018 5:00:00
20260515,20613581929,SANTA MARIA OPERADORES TURISTICOS S.A.C.,OPEN WINGS PERU,Calle,"ANDRÉS CASTELLO 158, URB. LIBERTAD",,,,,,150134,LIMA,LIMA,SAN LUIS,,986654036,,,,,,openwingscontacto@gmail.com,,Operador de Turismo,Digital,,,Sonia Jackeline Jimenez Mercado,000293-2025-MML-GDE-ST,04-jun-2025 5:00:00
20260515,20537370727,PERU SARITRAVEL E.I.R.L.,PERÚ SARITRAVEL E.I.R.L.,Calle,HORACIO CACHAY DIAZ,306,,,URB.,SANTA CATALINA,150115,LIMA,LIMA,LA VICTORIA,,12256323,987548719,998439028,,,,sarita@perusaritravel.com,www.perusaritravel.com,Minorista,Digital,,,Sarita Isabel Flores Obregon,072-MINCETUR,31-jul-2020 5:00:00
20260515,20602199518,PARIHUANA TRAVEL S.A.C.,PARIHUANA TRAVEL,Calle,"4 MZ. J, LT. 5, URB. RODRIGO FRANCO.",,,,,,150140,LIMA,LIMA,SANTIAGO DE SURCO,,948297374,,,,,,parihuana.travel@gmail.com,www.parihuanatravel.com,Minorista,Digital,,,Catalina Huerta Flores,192-MINCETUR,23-oct-2020 5:00:00
20260515,20608176391,VELOZO VIAJES SERVICIOS GENERALES SOCIEDAD ANONIMA CERRADA,VELOZO VIAJES SA,AV.,JOSE GÁLVEZ,199,72,,,GALERIA SAN ANDRES,150115,LIMA,LIMA,LA VICTORIA,,970791463,,,,,,velozoviajes@outlook.es,,Operador de Turismo,Digital,,,Edinson Pacheco Tupayachi,866-MINCETUR,08-jul-2022 5:00:00
20260515,10466825340,"VIVANCO QUISPE, ISAAC ABEL",OXA TRAVEL 360,JR.,GRAU CDRA. 04,S/N,,,,,190301,PASCO,OXAPAMPA,OXAPAMPA,,948682217,902689424,,,,,reservas@oxatravel360.com,www.oxatravel360.com,Operador de Turismo,Digital,,,Isaac Abel Vivanco Quispe,024-2024,12-dic-2024 5:00:00
20260515,20607921530,Servicios Turisticos El Aventurero S.R.L,EL AVENTURERO,VIA,LAGUNA SAN NICOLAS,,,,,,60111,CAJAMARCA,CAJAMARCA,NAMORA,,990778290,,,,,,aventurero.namora@gmail.com,,Operador de Turismo,Presencial,Turismo de Aventura,"Canopy/Zipline, Columpio extremo, Puente tibetano, Zipline Bike",Johel Villar Cerquin,125-2021,10-ago-2021 5:00:00
20260515,20607178896,MOCHILAS AL HOMBRO PERU S.A.C.,MOCHILAS AL HOMBRO PERÚ,AV.,PROCERES DE LA INDEPENDENCIA,4024,,,,,150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,,940410254,,,,,,mochilasalhombroperu46@gmail.com,www.mochilasalhombroperu.com,Operador de Turismo,Digital,,,Rosali Lizeth Rojas Castañeda,503-DGPDT- DS N° 005-2020-MINCETUR,20-jul-2021 5:00:00
20260515,20492009947,L&Z TOURS S.A.C. REPRESENTACIONES DE TURISMO Y SERVICIOS MULTIPLES - L&Z TOURS S.A.C. RTSM,L&Z TOURS S.A.C. RTSM,JR.,LOS CHASQUIS,2164,,,URB.,EL TREBOL ET. CUATRO,150117,LIMA,LIMA,LOS OLIVOS,,5331546,953949201,,,,,reservas@lyztours.pe,https://lyztours.pe/,Minorista,"Digital, Presencial",,,Evita Lisbeth Aguilera Ortega,D000015-2025-MML-GDE-ST,10-ene-2025 5:00:00
20260515,10423975208,"MALAGA VECCO, DAVID MARTIN",SELTOUR PERÚ,JR.,FELIPE ARIAS,545,,,URB.,EL ROSARIO.,150135,LIMA,LIMA,SAN MARTÍN DE PORRES,,974068224,,,,,,seltourperu@gmail.com,www.seltourperu.ocloo.com,"Minorista, Operador de Turismo",Digital,,,David Martin Malaga Vecco,792- DS.N° 005-2020-MINCETUR,24-may-2022 5:00:00
20260515,20601396786,DISCOVER PERU GROUP SRL,-,AV.,JOSÉ PARDO,480,,,,,150122,LIMA,LIMA,MIRAFLORES,,14118111,,,,,,accounting@travelmax.com,www.discoverperu.com,Operador de Turismo,Presencial,,,Simone Haruko  Collins,217 - DGPDT,17-ene-2019 5:00:00
20260515,20608808885,CORPORACION FRABEP S.A.C,FRABEP TOURS Y EVENTOS,Calle,"LAS MAGNOLIAS MZ. X, LT. 3",,,,A.H.,OROPEZA CHONTA,150125,LIMA,LIMA,PUENTE PIEDRA,,987827617,,,,,,contacto.frabep@gmail.com,www.frabeptoursyeventos.com,Minorista,Digital,,,Katty Sadyth Benavides Haro,795 - MINCETUR,26-may-2022 5:00:00
20260515,20613876589,D & Z EXPEDITIONS ADVENTURE S.A.C.S.,EXPEDITIONS ADVENTURE,AV.,PROLONGACION JAVIER PRADO ESTE 8459,,,,,,150103,LIMA,LIMA,ATE,,982339557,949482569,,,,,expeditionsadventuresac@gmail.com,,Minorista,Digital,,,Sara Elizabet Zuñiga Esteban,CONSTANCIA N° D000196-2025-MML-GDE-ST,11-abr-2025 5:00:00
20260515,20110791560,IBEROAMERICANA DE SERVICIOS SOCIEDAD ANONIMA CERRADA,-,AV.,PETIT THOUARS,2866,1103,,,,150131,LIMA,LIMA,SAN ISIDRO,,14214682,,,,,,gerencia@iberoamericanaviajes.com,www.iberoamericanaviajes.com,"Minorista, Operador de Turismo",Presencial,,,Mirtha Ofelia Jahel Aliaga Jibaja,331-DGPDT,08-ago-2017 5:00:00
20260515,20547873247,VADI TOURS PERU E.I.R.L.,VADI TOURS PERU SRL,AV.,NICOLAS DE PIEROLA,792,,,,,150101,LIMA,LIMA,LIMA,,4251273,4987057,,,,,rosacadenas68@hotmail.com,www.vaditoursperu.com,Minorista,Presencial,,,Rosa Margarita Lopez Cadenas,326 - DGPDT,04-ago-2017 5:00:00
20260515,20536760734,TERRA ANDINA EXPLORA S.A.C.,TERRA PERU,Calle,GENERAL RECAVARREN,111,7,,,,150122,LIMA,LIMA,MIRAFLORES,,997589344,,,,,,facturacion@terra-peru.com,www.voyage-perou.com,Operador de Turismo,"Digital, Presencial",,,Eduardo Alonso Vera Alarcon,D000043-2022-MML-GDE-ST,21-SEP-2022 05:00:00
20260515,20125261214,COTOURS S.A.C.,COTOURS,JR.,DOMINGO CASANOVA,145,,,,,150116,LIMA,LIMA,LINCE,,17175140,,,,,,vivianacisneros@cotours.com,www.cotours.com,Minorista,Presencial,,,Viviana Leonor Cisneros Olano,212 - DGPDT,27-feb-2017 5:00:00
20260515,10075732657,"FIERRO LANDA, ERNESTO EDGAR",XAUXA TRAVEL PERÚ,AV.,CANADA,3966,2DO. PISO,,,,150134,LIMA,LIMA,SAN LUIS,,14340941,,,,,,xauxatravel@hotmail.com,,Operador de Turismo,Presencial,,,Ernesto Edgar Fierro Landa,553-DGPDT,21-ago-2018 5:00:00
20260515,20545929229,WORL TRAVEL TIME SAC,WORLD TRAVEL TIME,AV.,CARLOS IZAGUIRRE,474,,,,,150117,LIMA,LIMA,LOS OLIVOS,,16085645,,,,,,ventas@worldtravel-time.com,www.worldtravel-time.com,Minorista,Presencial,,,Juan Carlos Orihuela Castillo,694 - DGPDT,10-ene-2019 5:00:00
20260515,20605290028,SUMAQ QUILLA TOURS S.R.L.,SQT S.R.L.,JR.,"HUANCAYO MZ. A-1, LT. 03",,,,AS.,VILLA SANTA ROSA DE HUACHIPA,150118,LIMA,LIMA,LURIGANCHO,,956280836,13840616,,,,,quilla.turismo@gmail.com,www.sumaquillatours.com,Operador de Turismo,"Digital, Presencial",,,Jesus Huaringa Contreras,148 - MINCETUR,29-SEP-2020 05:00:00
20260515,20544220242,C.T. TRAVEL & TOURS S.A.C.,C.T. TRAVEL & TOURS S.A.C.,JR.,"SALMON, MZ. 35, LT. 3, PLAYA ARICA",,,,,,150119,LIMA,LIMA,LURIN,,975450061,,,,,,operaciones@ct-travel.pe,www.ct-travel.pe,Minorista,Digital,,,James Hildebrando Toulier Sanchez,184 - MINCETUR,19-oct-2020 5:00:00
20260515,20603016794,TODOMUNDO PERU E.I.R.L.,TODOMUNDO PERÚ,JR.,BAYOVAR SUR,183,2DO. PISO,,,,150140,LIMA,LIMA,SANTIAGO DE SURCO,,15964368,920121540,920122850,912005826,,,gerencia@todomundoperu.com,www.todomundoperu.net,Minorista,Digital,,,Ana Lourdes Benalcazar Olascoaga,145-D.S.N° 005-2020-MINCETUR,28-SEP-2020 05:00:00
20260515,20601227551,DANICO TRAVEL TOURS EIRL,ECO TRIP TUMBES,VIA,MANZANA 22,10,1,,URB.,ANDRES ARAUJO MORAN,240101,TUMBES,TUMBES,TUMBES,,987446490,,,,,,ecotriptravel.@gmail.com,,Operador de Turismo,Digital,,,Franz Hendrik Ghersi Cordova,CONSTANCIA Nº 041-2024-GOB.REG.TUMBES./DIRCETUR-DR.,22-nov-2024 5:00:00
20260515,20606542772,INVERSIONES PERU BICENTENARIO S.A.C.,INVERSIONES PERU BICENTENARIO S.A.C.,AV.,CARTAGENA,286,,,,,150121,LIMA,LIMA,PUEBLO LIBRE,,969447531,,,,,,inversionesperubicentenario@gmail.com,,Operador de Turismo,Digital,,,Juan Carlos Martin Remuzgo Gamarra,141 - MINCETUR,25-SEP-2020 05:00:00
20260515,20511596085,ACUARIO TOURS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - ACUARIO TOURS E.I.R.L.,ACUARIO TOURS,Calle,LAS AMAPOLAS N° 199 (MZA. T LOTE 1) URB. ENTEL PERU,,,,URB.,ENTEL PERU.,150133,LIMA,LIMA,SAN JUAN DE MIRAFLORES,,14509439,936152590,,,,,acuario_travel_tours@hotmail.com,www.acuariotours.com,Operador de Turismo,Presencial,,,Michael Fernando Aviles Lopez,677 - D.S.N° 005-2020-MINCETUR,04-ene-2022 5:00:00
20260515,10198656025,"ORELLANA ORELLANA, MIGUEL",MICKY TOURS,Calle,18 MZ. S LOTE,16,,,AS.,"HIJOS DE APURIMAC, 3RA ZONA, SANTA CLARA",150103,LIMA,LIMA,ATE,,944345209,,,,,,mickytours24@gmail.com,,Minorista,Digital,,,Miguel Orellana Orellana,D000079-2025-MML-GDE-ST,17-feb-2025 5:00:00
20260515,20613200691,UKI TRAVEL E.I.R.L.,UKI TRAVEL,Calle,SAN PEDRO,,,,A.H.,POR BUEN CAMINO - MZ.L LT.02,100601,HUÁNUCO,LEONCIO PRADO,RUPA-RUPA,,945234634,,,,,,ukitravelperu@gmail.com,https://www.facebook.com/profile.php?id=61565874164104,Operador de Turismo,"Digital, Presencial",,,Jorge Luis Bogarin Codina,00011-2025,07-abr-2025 5:00:00
20260515,10422570905,"VELASQUEZ CHANGANA, EDER YSRAEL",VIAJES HUACHO,Calle,EMILIANO MELENDEZ,mz.m-lt.11,,,,,150803,LIMA,HUAURA,CALETA DE CARQUIN,,987499025,,,,,,viajeshuacho@gmail.com,,"Minorista, Operador de Turismo",Digital,,,Eder Ysrael Velasquez Changana,014--2025,07-abr-2025 5:00:00
20260515,20205605500,BLUE MARLIN BEACH CLUB S.A.,DECAMERON,AV.,ANDRES AVELINO CACERES,147,LC 94,,,,200104,PIURA,PIURA,CASTILLA,,394833,,,,,,counter.piura@decameron.com,www.decameron.com,Operador de Turismo,Presencial,,,Jorge Jose Vega Soyer,006-2017,15-jun-2017 5:00:00
20260515,20613431889,QORI SONQO TRAVEL S.A.C.,QORI SONQO TRAVEL AGENCY,LT.,A LOS ALISOS C4-A,,,,,,80101,CUSCO,CUSCO,CUSCO,,965320498,,,,,,QORISONQOTRAVEL@GMAIL.COM,WWW.QORISONQOTRAVEL.COM,Operador de Turismo,Digital,,,Americo Mendoza Mamani,178-2025,21-abr-2025 5:00:00
20260515,20225975583,SANTO DOMINGO E I R LTDA,AGENCIA DE VIAJES SANTO DOMINGO,AV.,EL SOL,520,F,,,,80101,CUSCO,CUSCO,CUSCO,,984650220,84240251,223663,,,,santodomingo@hotmail.com,,Operador de Turismo,Presencial,,,Edgard Mamani Lizarraga,244-2025,16-may-2025 5:00:00
20260515,20613562169,CHULLITOS VIAJES PERÚ SOCIEDAD ANONIMA CERRADA,CHULLITOS VIAJES PERU,LT.,CONJ. HABITACIONAL HILARIO MENDIVIL BL.B-101,,,,,,80108,CUSCO,CUSCO,WANCHAQ,,984980000,,,,,,info@chullitosviajes.com,www.chillitosviajes.com.pe,Operador de Turismo,Digital,,,Veronica Alegria Zevallos,261-2025,21-may-2025 5:00:00
20260515,20606927666,OKANE JAPAN S.A.C.,INTER TRAVEL,AV.,SANTIAGO ANTUNEZ DE MAYOLO,1640,,,,,150117,LIMA,LIMA,LOS OLIVOS,,914901749,,,,,,okanejapansac@gmail.com,www.intertravel.com.pe,Minorista,Digital,,,Tatiana Elizabeth Zapata Senmache,289 - MINCETUR,16-dic-2020 5:00:00
20260515,20614042371,ANDEAN TREKS E.I.R.L.,ANDEAN TREKS EXPEDITIONS,CAR.,CARHUAZ SHILLA - BARRIO ARHUAYPAMPA,s/n,,,BA.,ARHUAYPAMPA,20601,ÁNCASH,CARHUAZ,CARHUAZ,,954817309,,,,,,andeantreksperu@gmail.com,www.andean-treks.com,Operador de Turismo,Digital,,,Wilder Victor Silva Maguiña,151-2025,27-may-2025 5:00:00
20260515,20606920459,CHUSAQ PERU S.A.C.,CHUSAQ TRIP,JR.,SULLANA,222,,,,,150110,LIMA,LIMA,COMAS,,913496466,,,,,,info@chusaqtrip.com,www.chusaqtrip.com,Operador de Turismo,Digital,,,Maria Guerrero Sanchez,271,03-dic-2020 5:00:00
20260515,20613971573,AMAZON SERVICES AND TOURIST S.A.C.,AMAZONICA TRIP,JR.,RAMIREZ HURTADO,456,,,BA.,BARRIO SUCHICHE,220901,SAN MARTÍN,SAN MARTÍN,TARAPOTO,,42690846,994768288,989355081,,,,amazonicatripagencia@gmail.com,amazonicatrip.pe,"Minorista, Operador de Turismo","Digital, Presencial",,,Marco Antonio Ruiz Grandez,CONSTANCIA N°009-2025-GRSM-DIRCETUR-SM,09-abr-2025 5:00:00
